annee,section,sens_flux,chapitre_code,chapitre_libelle,nature_code,nature_libelle,fonction_code,montant,source_page,source_pdf
2024,Investissement,Dépense,900,Services généraux,203,"Frais d'études, recherche, développement",020,4303000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,203,"Frais d'études, recherche, développement",025,911000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,203,"Frais d'études, recherche, développement",028,10000000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,204,Subventions d'équipement versées,020,1277450.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,205,"Licences, procédés, droits similaires",020,8375000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,212,Agencements et aménagements de terrains,025,1380000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,213,Constructions,025,615000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,215,"Installat°, matériel, outillage techniq.",020,530000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,215,"Installat°, matériel, outillage techniq.",025,100000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,218,Autres immobilisations corporelles,020,12526950.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,218,Autres immobilisations corporelles,022,425000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,218,Autres immobilisations corporelles,024,40000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,231,Immobilisations corporelles en cours,020,29092186.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,231,Immobilisations corporelles en cours,024,145000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,231,Immobilisations corporelles en cours,025,644000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,231,Immobilisations corporelles en cours,028,45000000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,232,Immobilisations incorporelles en cours,020,28250000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,238,Avances commandes immo corporelles,020,1170000.0,120,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,218,Autres immobilisations corporelles,031,10000.0,121,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,238,Avances commandes immo corporelles,0342,5581861.0,121,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,900,Services généraux,204,Subventions d'équipement versées,041,1420000.0,122,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,204,Subventions d'équipement versées,12,10000000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,204,Subventions d'équipement versées,18,6900000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,205,"Licences, procédés, droits similaires",10,1000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,213,Constructions,10,20000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,213,Constructions,11,295000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,215,"Installat°, matériel, outillage techniq.",11,435000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,218,Autres immobilisations corporelles,10,539000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,218,Autres immobilisations corporelles,11,450000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,231,Immobilisations corporelles en cours,10,60000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,231,Immobilisations corporelles en cours,11,200000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,231,Immobilisations corporelles en cours,12,2694000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,901,Sécurité,454,Travaux effectués d'office,13,800000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,901,Sécurité,454,Travaux effectués d'office,13,800000.0,124,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",203,"Frais d'études, recherche, développement",20,743689.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",203,"Frais d'études, recherche, développement",213,5199900.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",203,"Frais d'études, recherche, développement",221,735000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",204,Subventions d'équipement versées,221,2325000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",204,Subventions d'équipement versées,222,200000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",212,Agencements et aménagements de terrains,213,110000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,20,400000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,213,2500800.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,221,150000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,212,800000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,213,47385668.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,221,11298832.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,222,200000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",232,Immobilisations incorporelles en cours,213,20000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",458,Opérations sous mandat,222,200000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,902,"Enseignement, formation professionnelle et apprentissage",133,Fonds affectés à l'équipement amort.,221,5772000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,902,"Enseignement, formation professionnelle et apprentissage",458,Opérations sous mandat,222,200000.0,125,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",203,"Frais d'études, recherche, développement",23,1032500.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",203,"Frais d'études, recherche, développement",24,1730000.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",203,"Frais d'études, recherche, développement",254,18000.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",204,Subventions d'équipement versées,23,5915000.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",215,"Installat°, matériel, outillage techniq.",23,177500.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,23,200000.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,254,36700.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,23,1660000.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,24,3038500.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,254,150000.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",232,Immobilisations incorporelles en cours,23,10000.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",238,Avances commandes immo corporelles,23,400000.0,126,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",203,"Frais d'études, recherche, développement",29,3685000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",204,Subventions d'équipement versées,29,715000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",212,Agencements et aménagements de terrains,29,15000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",212,Agencements et aménagements de terrains,284,20000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",215,"Installat°, matériel, outillage techniq.",284,100000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,29,25000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",218,Autres immobilisations corporelles,284,80000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,29,2910000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,902,"Enseignement, formation professionnelle et apprentissage",231,Immobilisations corporelles en cours,284,100000.0,127,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",30,149000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",311,2855000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",312,3630000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",314,900000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche,",316,1000000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,311,2100000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,312,163000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,314,7800000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement,317,1700000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",205,"Licences, procédés, droits",311,10000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",213,Constructions,30,50000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",216,Biens historiques et culturels,311,144000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,30,421600.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,311,680000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,312,15000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",218,Autres immobilisations,313,2560000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,30,300000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,311,3086000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,312,22637000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,313,4172800.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,314,564000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,315,320000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",231,Immobilisations corporelles,316,4000634.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",232,Immobilisations incorporelles,312,545000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",232,Immobilisations incorporelles,315,90000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",458,Opérations sous mandat,314,600000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",131,Subv inv rattachées aux,312,1145000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,311,1604017.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,312,6192290.5,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,313,1007279.6,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,315,93300.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",132,Subv inv rattachées aux,316,112000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Recette,903,"Culture, vie sociale, jeunesse, sports et loisirs",458,Opérations sous mandat,314,600000.0,128,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",321,1995000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",322,490000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",323,7230000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",325,210000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",203,"Frais d'études, recherche, développement",326,5896000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,321,50000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,325,600000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",204,Subventions d'équipement versées,326,31971000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
2024,Investissement,Dépense,903,"Culture, vie sociale, jeunesse, sports et loisirs",212,Agencements et aménagements de terrains,321,170000.0,129,1-bp-2024-editique-premierepartie-bg-ZFnH.pdf
